condition,training_seed,persona,eval_seed,turn,difficulty_before,perf,conf,hes,resp_time,raw_action,final_action,guardrail_id,activation,override,final_action_attempts_boundary,raw_proposal_attempts_boundary_on_visited_state
Fixed,-,nervous_expert,5005,2,3.0,0.8383,0.5764,0.7424,5.256,Same,Same,none,False,False,False,False
Fixed,-,nervous_expert,5005,3,3.0,0.89,0.4859,0.7165,5.831,Same,Same,none,False,False,False,False
Fixed,-,nervous_expert,5005,4,3.0,0.94,0.6376,0.7856,5.545,Same,Same,none,False,False,False,False
Fixed,-,nervous_expert,5005,5,3.0,0.9251,0.6352,0.6909,5.483,Same,Same,none,False,False,False,False
Fixed,-,nervous_expert,5005,6,3.0,0.9095,0.6946,0.7717,3.959,Same,Same,none,False,False,False,False
Fixed,-,nervous_expert,5005,7,3.0,0.934,0.6224,0.7251,4.366,Same,Same,none,False,False,False,False
Fixed,-,nervous_expert,5005,8,3.0,0.8651,0.5905,0.7474,5.166,Same,Same,none,False,False,False,False
Fixed,-,nervous_expert,5005,9,3.0,0.884,0.3543,0.7349,6.943,Same,Same,none,False,False,False,False
Fixed,-,nervous_expert,5005,10,3.0,0.8983,0.6126,0.7463,4.854,Same,Same,none,False,False,False,False
Heuristic,-,struggling_junior,1001,1,3.0,0.0,0.0,1.0,9.015,Easier,Easier,none,False,False,False,False
Heuristic,-,struggling_junior,1001,2,2.0,0.102,0.0217,0.9376,7.082,Easier,Easier,none,False,False,False,False
Heuristic,-,struggling_junior,1001,3,1.0,0.3177,0.257,0.7712,4.14,Same,Same,none,False,False,False,False
Heuristic,-,struggling_junior,1001,4,1.0,0.252,0.3558,0.6175,4.225,Same,Same,none,False,False,False,False
Heuristic,-,struggling_junior,1001,5,1.0,0.3219,0.1769,0.7986,4.697,Same,Same,none,False,False,False,False
Heuristic,-,struggling_junior,1001,6,1.0,0.3267,0.3287,0.6338,3.84,Same,Same,none,False,False,False,False
Heuristic,-,struggling_junior,1001,7,1.0,0.2865,0.2876,0.5078,4.003,Same,Same,none,False,False,False,False
Heuristic,-,struggling_junior,1001,8,1.0,0.2959,0.3301,0.7128,4.584,Same,Same,none,False,False,False,False
Heuristic,-,struggling_junior,1001,9,1.0,0.3148,0.278,0.7938,5.301,Same,Same,none,False,False,False,False
Heuristic,-,struggling_junior,1001,10,1.0,0.2795,0.3481,0.8566,4.616,Same,Same,none,False,False,False,False
Heuristic,-,struggling_junior,2002,1,3.0,0.0,0.009,0.9933,11.225,Easier,Easier,none,False,False,False,False
Heuristic,-,struggling_junior,2002,2,2.0,0.1788,0.032,0.8323,6.887,Easier,Easier,none,False,False,False,False
Heuristic,-,struggling_junior,2002,3,1.0,0.2657,0.3216,0.8245,3.542,Same,Same,none,False,False,False,False
Heuristic,-,struggling_junior,2002,4,1.0,0.2933,0.3601,0.578,4.239,Same,Same,none,False,False,False,False
Heuristic,-,struggling_junior,2002,5,1.0,0.2437,0.2831,0.6299,4.617,Same,Same,none,False,False,False,False
Heuristic,-,struggling_junior,2002,6,1.0,0.2757,0.3414,0.7511,4.313,Same,Same,none,False,False,False,False
Heuristic,-,struggling_junior,2002,7,1.0,0.3189,0.2865,0.9392,4.215,Same,Same,none,False,False,False,False
Heuristic,-,struggling_junior,2002,8,1.0,0.2858,0.2296,0.8804,4.668,Same,Same,none,False,False,False,False
Heuristic,-,struggling_junior,2002,9,1.0,0.3251,0.2973,0.6723,4.666,Same,Same,none,False,False,False,False
Heuristic,-,struggling_junior,2002,10,1.0,0.2619,0.2299,0.687,4.369,Same,Same,none,False,False,False,False
Heuristic,-,struggling_junior,3003,1,3.0,0.0278,0.0,0.9865,9.928,Easier,Easier,none,False,False,False,False
Heuristic,-,struggling_junior,3003,2,2.0,0.2362,0.0367,0.8923,7.208,Easier,Easier,none,False,False,False,False
Heuristic,-,struggling_junior,3003,3,1.0,0.3532,0.2988,0.5533,3.777,Same,Same,none,False,False,False,False
Heuristic,-,struggling_junior,3003,4,1.0,0.2956,0.2251,0.6305,4.07,Same,Same,none,False,False,False,False
Heuristic,-,struggling_junior,3003,5,1.0,0.2648,0.3325,0.689,4.51,Same,Same,none,False,False,False,False
Heuristic,-,struggling_junior,3003,6,1.0,0.2983,0.2338,0.8094,5.032,Same,Same,none,False,False,False,False
Heuristic,-,struggling_junior,3003,7,1.0,0.2749,0.2707,0.9088,4.159,Same,Same,none,False,False,False,False
Heuristic,-,struggling_junior,3003,8,1.0,0.2676,0.2606,0.7114,4.438,Same,Same,none,False,False,False,False
Heuristic,-,struggling_junior,3003,9,1.0,0.2928,0.2814,0.5154,4.201,Same,Same,none,False,False,False,False
Heuristic,-,struggling_junior,3003,10,1.0,0.2943,0.2777,0.8272,4.511,Same,Same,none,False,False,False,False
Heuristic,-,struggling_junior,4004,1,3.0,0.0634,0.0053,1.0,9.681,Easier,Easier,none,False,False,False,False
Heuristic,-,struggling_junior,4004,2,2.0,0.171,0.0607,0.9976,7.806,Easier,Easier,none,False,False,False,False
Heuristic,-,struggling_junior,4004,3,1.0,0.3038,0.3214,0.5852,4.101,Same,Same,none,False,False,False,False
Heuristic,-,struggling_junior,4004,4,1.0,0.3248,0.2895,0.8087,4.496,Same,Same,none,False,False,False,False
Heuristic,-,struggling_junior,4004,5,1.0,0.3225,0.2808,0.781,5.275,Same,Same,none,False,False,False,False
Heuristic,-,struggling_junior,4004,6,1.0,0.3084,0.2657,0.8429,5.386,Same,Same,none,False,False,False,False
Heuristic,-,struggling_junior,4004,7,1.0,0.2736,0.3516,0.8626,4.451,Same,Same,none,False,False,False,False
Heuristic,-,struggling_junior,4004,8,1.0,0.2687,0.2719,0.6216,4.878,Same,Same,none,False,False,False,False
Heuristic,-,struggling_junior,4004,9,1.0,0.2675,0.3389,0.6579,4.191,Same,Same,none,False,False,False,False
Heuristic,-,struggling_junior,4004,10,1.0,0.273,0.3293,0.7589,4.454,Same,Same,none,False,False,False,False
Heuristic,-,struggling_junior,5005,1,3.0,0.0,0.0174,0.9971,10.015,Easier,Easier,none,False,False,False,False
Heuristic,-,struggling_junior,5005,2,2.0,0.2227,0.0,1.0,7.899,Easier,Easier,none,False,False,False,False
Heuristic,-,struggling_junior,5005,3,1.0,0.2558,0.2821,0.7399,4.828,Same,Same,none,False,False,False,False
Heuristic,-,struggling_junior,5005,4,1.0,0.2905,0.3271,0.6445,4.703,Same,Same,none,False,False,False,False
Heuristic,-,struggling_junior,5005,5,1.0,0.2409,0.2827,0.6745,4.714,Same,Same,none,False,False,False,False
Heuristic,-,struggling_junior,5005,6,1.0,0.3498,0.3031,0.522,3.963,Same,Same,none,False,False,False,False
Heuristic,-,struggling_junior,5005,7,1.0,0.3295,0.3114,0.688,4.114,Same,Same,none,False,False,False,False
Heuristic,-,struggling_junior,5005,8,1.0,0.2878,0.2842,0.8113,4.912,Same,Same,none,False,False,False,False
Heuristic,-,struggling_junior,5005,9,1.0,0.2717,0.2998,0.7296,4.667,Same,Same,none,False,False,False,False
Heuristic,-,struggling_junior,5005,10,1.0,0.3079,0.3541,0.5852,4.11,Same,Same,none,False,False,False,False
Heuristic,-,overconfident_fail,1001,1,3.0,0.0264,0.8372,0.2892,6.491,Easier,Easier,none,False,False,False,False
Heuristic,-,overconfident_fail,1001,2,2.0,0.1817,0.8285,0.2474,4.623,Easier,Easier,none,False,False,False,False
Heuristic,-,overconfident_fail,1001,3,1.0,0.2079,0.8422,0.2677,3.369,Same,Same,none,False,False,False,False
Heuristic,-,overconfident_fail,1001,4,1.0,0.2286,0.8689,0.2421,3.054,Same,Same,none,False,False,False,False
Heuristic,-,overconfident_fail,1001,5,1.0,0.19,0.8058,0.2593,2.899,Same,Same,none,False,False,False,False
Heuristic,-,overconfident_fail,1001,6,1.0,0.1661,0.8426,0.2023,2.671,Same,Same,none,False,False,False,False
Heuristic,-,overconfident_fail,1001,7,1.0,0.2017,0.8843,0.2756,2.911,Same,Same,none,False,False,False,False
Heuristic,-,overconfident_fail,1001,8,1.0,0.1917,0.8564,0.2338,3.156,Same,Same,none,False,False,False,False
Heuristic,-,overconfident_fail,1001,9,1.0,0.1986,0.8387,0.2593,2.704,Same,Same,none,False,False,False,False
Heuristic,-,overconfident_fail,1001,10,1.0,0.1826,0.88,0.285,2.918,Same,Same,none,False,False,False,False
Heuristic,-,overconfident_fail,2002,1,3.0,0.0303,0.856,0.2144,8.082,Easier,Easier,none,False,False,False,False
Heuristic,-,overconfident_fail,2002,2,2.0,0.1692,0.8127,0.2694,4.399,Easier,Easier,none,False,False,False,False
Heuristic,-,overconfident_fail,2002,3,1.0,0.1771,0.8644,0.1986,2.119,Same,Same,none,False,False,False,False
Heuristic,-,overconfident_fail,2002,4,1.0,0.2492,0.8338,0.2619,3.084,Same,Same,none,False,False,False,False
Heuristic,-,overconfident_fail,2002,5,1.0,0.1625,0.8388,0.2137,2.87,Same,Same,none,False,False,False,False
Heuristic,-,overconfident_fail,2002,6,1.0,0.1914,0.8695,0.2807,2.843,Same,Same,none,False,False,False,False
Heuristic,-,overconfident_fail,2002,7,1.0,0.2126,0.841,0.2505,2.596,Same,Same,none,False,False,False,False
Heuristic,-,overconfident_fail,2002,8,1.0,0.1941,0.8478,0.2728,2.764,Same,Same,none,False,False,False,False
Heuristic,-,overconfident_fail,2002,9,1.0,0.2036,0.8522,0.2502,2.63,Same,Same,none,False,False,False,False
Heuristic,-,overconfident_fail,2002,10,1.0,0.2131,0.838,0.2647,2.307,Same,Same,none,False,False,False,False
Heuristic,-,overconfident_fail,3003,1,3.0,0.0883,0.8256,0.2149,7.149,Easier,Easier,none,False,False,False,False
Heuristic,-,overconfident_fail,3003,2,2.0,0.2312,0.8847,0.2512,5.119,Easier,Easier,none,False,False,False,False
Heuristic,-,overconfident_fail,3003,3,1.0,0.1916,0.8109,0.3032,3.207,Same,Same,none,False,False,False,False
Heuristic,-,overconfident_fail,3003,4,1.0,0.2101,0.8881,0.2378,2.9,Same,Same,none,False,False,False,False
Heuristic,-,overconfident_fail,3003,5,1.0,0.2118,0.8003,0.213,2.799,Same,Same,none,False,False,False,False
Heuristic,-,overconfident_fail,3003,6,1.0,0.2217,0.8202,0.214,2.29,Same,Same,none,False,False,False,False
Heuristic,-,overconfident_fail,3003,7,1.0,0.2003,0.8581,0.2377,2.292,Same,Same,none,False,False,False,False
Heuristic,-,overconfident_fail,3003,8,1.0,0.1685,0.8333,0.2806,2.315,Same,Same,none,False,False,False,False
Heuristic,-,overconfident_fail,3003,9,1.0,0.2371,0.836,0.3304,2.406,Same,Same,none,False,False,False,False
Heuristic,-,overconfident_fail,3003,10,1.0,0.2116,0.8452,0.2314,2.659,Same,Same,none,False,False,False,False
Heuristic,-,overconfident_fail,4004,1,3.0,0.1115,0.8535,0.2505,6.97,Easier,Easier,none,False,False,False,False
Heuristic,-,overconfident_fail,4004,2,2.0,0.2372,0.8541,0.2805,4.998,Easier,Easier,none,False,False,False,False
Heuristic,-,overconfident_fail,4004,3,1.0,0.2081,0.8459,0.3125,3.044,Same,Same,none,False,False,False,False
Heuristic,-,overconfident_fail,4004,4,1.0,0.1917,0.8493,0.2174,3.02,Same,Same,none,False,False,False,False
Heuristic,-,overconfident_fail,4004,5,1.0,0.2435,0.8209,0.2451,2.639,Same,Same,none,False,False,False,False
Heuristic,-,overconfident_fail,4004,6,1.0,0.2638,0.8566,0.2856,2.634,Same,Same,none,False,False,False,False
Heuristic,-,overconfident_fail,4004,7,1.0,0.1997,0.8571,0.2586,2.774,Same,Same,none,False,False,False,False
Heuristic,-,overconfident_fail,4004,8,1.0,0.2194,0.8511,0.2092,2.77,Same,Same,none,False,False,False,False
Heuristic,-,overconfident_fail,4004,9,1.0,0.1783,0.8759,0.2862,2.605,Same,Same,none,False,False,False,False
Heuristic,-,overconfident_fail,4004,10,1.0,0.1678,0.8284,0.1518,2.103,Same,Same,none,False,False,False,False
Heuristic,-,overconfident_fail,5005,1,3.0,0.0132,0.8616,0.2782,7.211,Easier,Easier,none,False,False,False,False
Heuristic,-,overconfident_fail,5005,2,2.0,0.2025,0.8372,0.2424,5.031,Easier,Easier,none,False,False,False,False
Heuristic,-,overconfident_fail,5005,3,1.0,0.1705,0.8549,0.2165,3.016,Same,Same,none,False,False,False,False
Heuristic,-,overconfident_fail,5005,4,1.0,0.21,0.8553,0.2856,2.866,Same,Same,none,False,False,False,False
Heuristic,-,overconfident_fail,5005,5,1.0,0.2288,0.8709,0.1909,2.884,Same,Same,none,False,False,False,False
Heuristic,-,overconfident_fail,5005,6,1.0,0.223,0.8611,0.2717,2.14,Same,Same,none,False,False,False,False
Heuristic,-,overconfident_fail,5005,7,1.0,0.186,0.8599,0.2251,2.367,Same,Same,none,False,False,False,False
Heuristic,-,overconfident_fail,5005,8,1.0,0.1769,0.839,0.2474,2.701,Same,Same,none,False,False,False,False
Heuristic,-,overconfident_fail,5005,9,1.0,0.2294,0.8455,0.2349,3.483,Same,Same,none,False,False,False,False
Heuristic,-,overconfident_fail,5005,10,1.0,0.1999,0.8668,0.2463,2.55,Same,Same,none,False,False,False,False
Heuristic,-,normal,1001,1,3.0,0.4674,0.2547,0.7208,6.148,Same,Same,none,False,False,False,False
Heuristic,-,normal,1001,2,3.0,0.4638,0.2689,0.8358,7.76,Same,Same,none,False,False,False,False
Heuristic,-,normal,1001,3,3.0,0.5249,0.3732,0.6101,5.814,Same,Same,none,False,False,False,False
Heuristic,-,normal,1001,4,3.0,0.4678,0.3117,0.7823,6.304,Same,Same,none,False,False,False,False
Heuristic,-,normal,1001,5,3.0,0.5368,0.4622,0.5694,5.796,Same,Same,none,False,False,False,False
Heuristic,-,normal,1001,6,3.0,0.5177,0.2673,0.7068,6.935,Same,Same,none,False,False,False,False
Heuristic,-,normal,1001,7,3.0,0.4781,0.4281,0.6475,6.178,Same,Same,none,False,False,False,False
Heuristic,-,normal,1001,8,3.0,0.4951,0.2776,0.695,6.489,Same,Same,none,False,False,False,False
Heuristic,-,normal,1001,9,3.0,0.485,0.1802,0.8446,6.576,Same,Same,none,False,False,False,False
Heuristic,-,normal,1001,10,3.0,0.5219,0.3643,0.5837,5.469,Same,Same,none,False,False,False,False
Heuristic,-,normal,2002,1,3.0,0.4608,0.3805,0.7601,7.749,Same,Same,none,False,False,False,False
Heuristic,-,normal,2002,2,3.0,0.4794,0.3504,0.5545,5.728,Same,Same,none,False,False,False,False
Heuristic,-,normal,2002,3,3.0,0.5544,0.3957,0.5207,5.255,Same,Same,none,False,False,False,False
Heuristic,-,normal,2002,4,3.0,0.4441,0.3394,0.6642,7.036,Same,Same,none,False,False,False,False
Heuristic,-,normal,2002,5,3.0,0.4543,0.2857,0.6229,6.372,Same,Same,none,False,False,False,False
Heuristic,-,normal,2002,6,3.0,0.5167,0.4381,0.5934,6.604,Same,Same,none,False,False,False,False
Heuristic,-,normal,2002,7,3.0,0.5142,0.5363,0.3991,5.25,Same,Same,none,False,False,False,False
Heuristic,-,normal,2002,8,3.0,0.5065,0.3785,0.6413,6.464,Same,Same,none,False,False,False,False
Heuristic,-,normal,2002,9,3.0,0.4437,0.2544,0.6489,6.145,Same,Same,none,False,False,False,False
Heuristic,-,normal,2002,10,3.0,0.5081,0.2775,0.9003,7.235,Same,Same,none,False,False,False,False
Heuristic,-,normal,3003,1,3.0,0.5381,0.3184,0.8131,7.094,Same,Same,none,False,False,False,False
Heuristic,-,normal,3003,2,3.0,0.4505,0.215,0.6914,6.361,Same,Same,none,False,False,False,False
Heuristic,-,normal,3003,3,3.0,0.4795,0.2727,0.7618,7.301,Same,Same,none,False,False,False,False
Heuristic,-,normal,3003,4,3.0,0.5521,0.4049,0.632,5.766,Same,Same,none,False,False,False,False
Heuristic,-,normal,3003,5,3.0,0.5254,0.4082,0.5582,5.288,Same,Same,none,False,False,False,False
Heuristic,-,normal,3003,6,3.0,0.5532,0.4005,0.5686,5.853,Same,Same,none,False,False,False,False
Heuristic,-,normal,3003,7,3.0,0.5171,0.4024,0.7499,6.583,Same,Same,none,False,False,False,False
Heuristic,-,normal,3003,8,3.0,0.4966,0.2669,0.74,6.237,Same,Same,none,False,False,False,False
Heuristic,-,normal,3003,9,3.0,0.5178,0.1937,0.7076,6.714,Same,Same,none,False,False,False,False
Heuristic,-,normal,3003,10,3.0,0.5287,0.3171,0.5891,6.324,Same,Same,none,False,False,False,False
Heuristic,-,normal,4004,1,3.0,0.5363,0.3673,0.5976,6.086,Same,Same,none,False,False,False,False
Heuristic,-,normal,4004,2,3.0,0.488,0.3503,0.6511,6.111,Same,Same,none,False,False,False,False
Heuristic,-,normal,4004,3,3.0,0.5257,0.4248,0.5508,6.37,Same,Same,none,False,False,False,False
Heuristic,-,normal,4004,4,3.0,0.5062,0.4274,0.5919,5.741,Same,Same,none,False,False,False,False
Heuristic,-,normal,4004,5,3.0,0.5038,0.4036,0.6287,6.113,Same,Same,none,False,False,False,False
Heuristic,-,normal,4004,6,3.0,0.5625,0.3478,0.7214,6.791,Same,Same,none,False,False,False,False
Heuristic,-,normal,4004,7,3.0,0.5416,0.3626,0.6347,5.866,Same,Same,none,False,False,False,False
Heuristic,-,normal,4004,8,3.0,0.5128,0.4897,0.5703,5.994,Same,Same,none,False,False,False,False
Heuristic,-,normal,4004,9,3.0,0.5653,0.3134,0.6734,6.552,Same,Same,none,False,False,False,False
Heuristic,-,normal,4004,10,3.0,0.5003,0.2535,0.8367,8.243,Same,Same,none,False,False,False,False
Heuristic,-,normal,5005,1,3.0,0.4326,0.3876,0.647,6.396,Same,Same,none,False,False,False,False
Heuristic,-,normal,5005,2,3.0,0.4962,0.3868,0.6883,5.714,Same,Same,none,False,False,False,False
Heuristic,-,normal,5005,3,3.0,0.5471,0.3942,0.6505,6.313,Same,Same,none,False,False,False,False
Heuristic,-,normal,5005,4,3.0,0.4807,0.3129,0.729,6.195,Same,Same,none,False,False,False,False
Heuristic,-,normal,5005,5,3.0,0.4856,0.4054,0.4767,5.564,Same,Same,none,False,False,False,False
Heuristic,-,normal,5005,6,3.0,0.4665,0.4213,0.614,6.554,Same,Same,none,False,False,False,False
Heuristic,-,normal,5005,7,3.0,0.497,0.382,0.6394,6.594,Same,Same,none,False,False,False,False
Heuristic,-,normal,5005,8,3.0,0.4925,0.4,0.5948,6.53,Same,Same,none,False,False,False,False
Heuristic,-,normal,5005,9,3.0,0.5432,0.4665,0.3759,4.899,Same,Same,none,False,False,False,False
Heuristic,-,normal,5005,10,3.0,0.5606,0.3637,0.4759,5.808,Same,Same,none,False,False,False,False
Heuristic,-,lucky_guesser,1001,1,3.0,0.9319,0.2807,0.8392,5.474,Harder,Harder,none,False,False,False,False
Heuristic,-,lucky_guesser,1001,2,4.0,0.9363,0.2678,0.7974,7.953,Harder,Harder,none,False,False,False,False
Heuristic,-,lucky_guesser,1001,3,5.0,0.9559,0.0,1.0,13.573,Same,Same,none,False,False,False,False
Heuristic,-,lucky_guesser,1001,4,5.0,0.9714,0.0283,0.9921,12.409,Same,Same,none,False,False,False,False
Heuristic,-,lucky_guesser,1001,5,5.0,0.9425,0.0,0.9819,12.709,Same,Same,none,False,False,False,False
Heuristic,-,lucky_guesser,1001,6,5.0,0.9246,0.0103,0.9223,12.248,Same,Same,none,False,False,False,False
Heuristic,-,lucky_guesser,1001,7,5.0,0.9513,0.1471,1.0,13.325,Same,Same,none,False,False,False,False
Heuristic,-,lucky_guesser,1001,8,5.0,0.9438,0.0096,0.9838,12.59,Same,Same,none,False,False,False,False
Heuristic,-,lucky_guesser,1001,9,5.0,0.9489,0.0401,0.9584,12.468,Same,Same,none,False,False,False,False
Heuristic,-,lucky_guesser,1001,10,5.0,0.937,0.1209,1.0,13.215,Same,Same,none,False,False,False,False
Heuristic,-,lucky_guesser,2002,1,3.0,0.9397,0.309,0.7644,6.952,Harder,Harder,none,False,False,False,False
Heuristic,-,lucky_guesser,2002,2,4.0,0.9269,0.2441,0.8194,7.56,Harder,Harder,none,False,False,False,False
Heuristic,-,lucky_guesser,2002,3,5.0,0.9328,0.1958,0.8167,10.559,Same,Same,none,False,False,False,False
Heuristic,-,lucky_guesser,2002,4,5.0,0.9869,0.052,1.0,13.184,Same,Same,none,False,False,False,False
Heuristic,-,lucky_guesser,2002,5,5.0,0.9219,0.0297,0.9371,13.154,Same,Same,none,False,False,False,False
Heuristic,-,lucky_guesser,2002,6,5.0,0.9436,0.0545,0.9133,13.352,Same,Same,none,False,False,False,False
Heuristic,-,lucky_guesser,2002,7,5.0,0.9595,0.0,0.8931,12.115,Same,Same,none,False,False,False,False
Heuristic,-,lucky_guesser,2002,8,5.0,0.9456,0.0625,1.0,12.319,Same,Same,none,False,False,False,False
Heuristic,-,lucky_guesser,2002,9,5.0,0.9527,0.0033,0.9063,11.732,Same,Same,none,False,False,False,False
Heuristic,-,lucky_guesser,2002,10,5.0,0.9599,0.0894,0.9003,10.826,Same,Same,none,False,False,False,False
Heuristic,-,lucky_guesser,3003,1,3.0,0.9253,0.2634,0.7649,6.426,Harder,Harder,none,False,False,False,False
Heuristic,-,lucky_guesser,3003,2,4.0,0.9734,0.3452,0.8012,8.895,Harder,Harder,none,False,False,False,False
Heuristic,-,lucky_guesser,3003,3,5.0,0.9437,0.0,1.0,13.182,Same,Same,none,False,False,False,False
Heuristic,-,lucky_guesser,3003,4,5.0,0.9576,0.0571,0.9733,13.137,Same,Same,none,False,False,False,False
Heuristic,-,lucky_guesser,3003,5,5.0,0.9589,0.0,0.963,12.035,Same,Same,none,False,False,False,False
Heuristic,-,lucky_guesser,3003,6,5.0,0.9663,0.0572,0.7917,10.932,Same,Same,none,False,False,False,False
Heuristic,-,lucky_guesser,3003,7,5.0,0.9502,0.019,0.8234,10.914,Same,Same,none,False,False,False,False
Heuristic,-,lucky_guesser,3003,8,5.0,0.9264,0.0,0.8736,10.998,Same,Same,none,False,False,False,False
Heuristic,-,lucky_guesser,3003,9,5.0,0.9778,0.0758,0.918,11.449,Same,Same,none,False,False,False,False
Heuristic,-,lucky_guesser,3003,10,5.0,0.9587,0.0,0.9814,11.991,Same,Same,none,False,False,False,False
Heuristic,-,lucky_guesser,4004,1,3.0,0.944,0.3053,0.8005,5.274,Harder,Harder,none,False,False,False,False
Heuristic,-,lucky_guesser,4004,2,4.0,0.9779,0.3062,0.8305,8.699,Harder,Harder,none,False,False,False,False
Heuristic,-,lucky_guesser,4004,3,5.0,0.9561,0.0,1.0,13.339,Same,Same,none,False,False,False,False
Heuristic,-,lucky_guesser,4004,4,5.0,0.9438,0.0498,0.965,13.755,Same,Same,none,False,False,False,False
Heuristic,-,lucky_guesser,4004,5,5.0,0.9826,0.1141,0.8974,12.324,Same,Same,none,False,False,False,False
Heuristic,-,lucky_guesser,4004,6,5.0,0.9979,0.045,0.8899,12.473,Same,Same,none,False,False,False,False
Heuristic,-,lucky_guesser,4004,7,5.0,0.9498,0.0596,0.8893,13.036,Same,Same,none,False,False,False,False
Heuristic,-,lucky_guesser,4004,8,5.0,0.9646,0.0017,0.9592,11.946,Same,Same,none,False,False,False,False
Heuristic,-,lucky_guesser,4004,9,5.0,0.9337,0.1463,1.0,11.942,Same,Same,none,False,False,False,False
Heuristic,-,lucky_guesser,4004,10,5.0,0.9259,0.1396,0.7559,10.425,Same,Same,none,False,False,False,False
Heuristic,-,lucky_guesser,5005,1,3.0,0.9481,0.3174,0.8282,5.607,Harder,Harder,none,False,False,False,False
Heuristic,-,lucky_guesser,5005,2,4.0,0.9519,0.2807,0.7924,8.713,Harder,Harder,none,False,False,False,False
Heuristic,-,lucky_guesser,5005,3,5.0,0.9279,0.0074,0.9281,13.226,Same,Same,none,False,False,False,False
Heuristic,-,lucky_guesser,5005,4,5.0,0.9575,0.1018,1.0,12.815,Same,Same,none,False,False,False,False
